fips	hesitant	maskuse	stateicp	countyname	rep_house2012	rep_pres2012	happening2014	consensus2014	worried2014	happening2020	consensus2020	worried2020	socialdist_avg	sk2014	flu_vaccinated	toxpiscore	healthenvironmenthealthdispariti	conservative	republican	vaccinated_18pluspop_ratio	rep_pres2016	gisjoin	statefips	countyfips	countyname_long	rep_house2016	temp	rain	lat	lon	male_share	elder_share	native_share	income	white_share	col_share	popden	mfg_share_diff	diff_trump_house	diff_house_trump
13089.0	0.1216	0.935	44	"DEKALB"	0.22062379	0.21024929	75	48	62	84.489	69.913	74.08	5.0	-0.47060272	40.7	0.58520645	0.4146654	0.20325693	0.11710526	0.335	0.16351661	"G1300890"	13	89	"DEKALB COUNTY"	0.21966143	15.982222	1350.6666	33.7715	-84.2264	0.4772938	0.11310619	0.83681214	10.274050608635028	0.35452676	0.46882957	0.001020419	-0.01785916	-0.05614482	0.05614482
13091.0	0.1728	0.829	44	"DODGE"	1.0	0.6742532	53	26	41	62.776	41.806	51.984	4.3375	-0.57164806	35.4	0.64344454	0.5963529	0.41666666	0.75	0.076	0.7163647	"G1300910"	13	91	"DODGE COUNTY"	0.754378	18.281052	1171.6316	32.1722	-83.1684	0.5236134	0.16204073	0.9814182	9.785323194185485	0.6738591	0.21757726	1.6634887E-5	-0.06139852	-0.03801334	0.03801334
13093.0	0.1556	0.88899994	44	"DOOLY"	0.3516295	0.46184272	61	35	53	68.235	45.876	59.24	3.8	-0.5440902	35.8	0.6076399	0.7172004	0.27272728	0.0	0.144	0.50557137	"G1300930"	13	93	"DOOLY COUNTY"	0.40688148	18.111334	1199.8667	32.1572	-83.7988	0.5510628	0.16506267	0.96302706	9.575747082838362	0.45897666	0.14881012	1.4227872E-5	-0.04800144	0.098689884	-0.098689884
13095.0	0.1552	0.93	44	"DOUGHERTY"	0.26669	0.30193308	65	37	54	75.885	53.28	66.706	5.0	-0.15050808	36.4	0.66612625	0.6994135	0.3888889	0.21167883	0.21100001	0.30017307	"G1300950"	13	95	"DOUGHERTY COUNTY"	0.2862069	18.472727	1294.8182	31.5335	-84.2164	0.46486315	0.14717223	0.97714347	9.840015129580555	0.29052082	0.23578893	1.1029022E-4	-0.04595594	0.013966173	-0.013966173
13097.0	0.1391	0.879				0.47480413	59	34	49	70.614	52.401	61.951	4.9125	-0.83521384	31.5	0.574759	0.42612827	0.3888889	0.33472803	0.292	0.42982092	"G1300970"	13	97			16.0025	1358.625	33.7018	-84.768	0.48014247	0.10909603	0.92128086	10.058609189403429	0.5255819	0.32145226	2.6060318E-4	-0.032264143		
13099.0	0.1784	0.894	44	"EARLY"	0.40525004	0.47767606	55	27	43	65.772	41.355	55.589	3.875	0.3250409	33.3	0.65833175	0.70428056	0.0	0.0	0.155	0.53333336	"G1300990"	13	99	"EARLY COUNTY"	0.4102067	18.677647	1359.2941	31.3228	-84.9036	0.47008067	0.19724254	0.98996437	9.867963996467081	0.4790846	0.22050482	8.03096E-6	-0.06708932	0.123126656	-0.123126656
13101.0	0.188	0.83000004	44	"ECHOLS"	0.81996083	0.8321234	61	35	51	57.25	35.8	47.946	2.825	-2.0477579	30.7	0.44831917	0.7211639			0.143	0.8519459	"G1301010"	13	101	"ECHOLS COUNTY"	1.0	19.623888	1357.1666	30.7101	-82.894	0.47461423	0.11423594	0.82304627	9.761347785375005	0.80139375	0.1272945	3.7391642E-6	0.0033892393	-0.14805412	0.14805412
13103.0	0.1576	0.892	44	"EFFINGHAM"	0.7205352	0.74923134	59	33	49	60.475	41.404	50.348	4.7875	-1.0408375	32.5	0.5653735	0.21287768	0.4090909	0.42857143	0.23	0.7619575	"G1301030"	13	103	"EFFINGHAM COUNTY"	0.9201989	18.686111	1239.3889	32.3674	-81.3414	0.49440128	0.11638999	0.98034394	10.145688355383795	0.825238	0.25731593	4.338137E-5	-0.04992646	-0.15824139	0.15824139
13105.0	0.1503	0.69100004	44	"ELBERT"	0.587266	0.59670883	59	31	47	63.852	40.401	52.752	4.324999999999999	0.021198321	35.8	0.59935445	0.6067354	0.33333334	0.4	0.18100001	0.6625767	"G1301050"	13	105	"ELBERT COUNTY"	1.0	16.584286	1287.2142	34.1168	-82.8401	0.47405303	0.19777597	0.97222507	9.888830663192495	0.66954404	0.14500955	2.1660115E-5	-0.015881151	-0.33742332	0.33742332
13107.0	0.1728	0.894	44	"EMANUEL"	0.51593167	0.63095385	63	36	53	65.814	45.167	56.037	4.25	-0.72003627	31.2	0.66959476	0.7166387	0.42857143	0.35714287	0.289	0.6787532	"G1301070"	13	107	"EMANUEL COUNTY"	0.71663105	18.0268	1168.16	32.5897	-82.3017	0.48999164	0.1658528	0.98737407	9.738612909345894	0.6122036	0.15470138	1.2895151E-5	-0.06574984	-0.037877858	0.037877858
13109.0	0.1864	0.89100003	44	"EVANS"	0.49825987	0.63654226	61	34	50	63.642	42.859	54.811	4.45	0.00989255	33.2	0.62731326	0.7092487	0.5714286	0.36363637	0.216	0.66537505	"G1301090"	13	109	"EVANS COUNTY"	0.7184552	18.798	1198.6	32.1568	-81.8869	0.47800884	0.15577844	0.93053	9.861466923273516	0.5888848	0.20045656	2.2948292E-5	-0.029521093	-0.05308014	0.05308014
13111.0	0.1688	0.837	44	"FANNIN"	0.7729562	0.78436655	59	36	51	60.569	45.751	52.067	4.625	0.36814418	36.6	0.54362893	0.4377349	0.3181818	0.31746033	0.2	0.8154419	"G1301110"	13	111	"FANNIN COUNTY"	1.0	13.085625	1500.8125	34.8641	-84.3198	0.48641673	0.25998646	0.98815167	9.879194859967084	0.9713524	0.22665995	2.3594055E-5	-0.09801337	-0.1845581	0.1845581
13113.0	0.1136	0.854	44	"FAYETTE"	0.8767873	0.65009904	59	35	47	68.96	50.225	58.34	4.875	0.689652	46.4	0.51720333	0.09191363	0.43693694	0.25870648	0.371	0.575378	"G1301130"	13	113	"FAYETTE COUNTY"	0.6807561	16.555714	1339.2858	33.4139	-84.4943	0.4841286	0.16451403	0.90929306	10.490913041110819	0.7154452	0.5136243	2.1442588E-4	-0.008021809	-0.10537809	0.10537809
13115.0	0.1649	0.777	44	"FLOYD"	0.68760115	0.69246703	58	34	49	61.623	43.293	53.064	4.8375	-0.49180105	34.8	0.66235477	0.55412525	0.41269842	0.36697248	0.148	0.6967753	"G1301150"	13	115	"FLOYD COUNTY"	1.0	15.235263	1397.6842	34.2632	-85.2143	0.48356667	0.16440621	0.93705404	9.945732534129874	0.77779627	0.25757313	7.280135E-5	-0.07500018	-0.30322468	0.30322468
13117.0	0.1049	0.917	44	"FORSYTH"	0.8204305	0.8064015	61	38	49	62.927	48.232	53.995	4.8375	-0.8126023	40.4	0.4981194	0.09396444	0.56650245	0.4784946	0.235	0.71116155	"G1301170"	13	117	"FORSYTH COUNTY"	0.8408759	15.08	1458.2222	34.2255	-84.1251	0.4974751	0.11616679	0.8576809	10.466469098519276	0.85196555	0.517317	3.2628485E-4	-0.039482906	-0.12971437	0.12971437
13119.0	0.1656	0.757	44	"FRANKLIN"	0.7604054	0.7876836	56	30	45	57.734	41.995	49.25	4.699999999999999	0.15262792	34.9	0.61810976	0.60421056	0.45833334	0.42857143	0.118999995	0.8296871	"G1301190"	13	119	"FRANKLIN COUNTY"	1.0	16.026363	1442.8182	34.3754	-83.2291	0.49045396	0.20048977	0.971702	9.811481906740104	0.8613215	0.18581103	3.255851E-5	-0.051230192	-0.17031288	0.17031288
13121.0	0.1085	0.938	44	"FULTON"	0.35917118	0.34504154	70	46	60	78.943	64.349	71.717	4.825	-0.027557816	39.8	0.5830057	0.27766576	0.23921971	0.17139548	0.309	0.27303073	"G1301210"	13	121	"FULTON COUNTY"	0.39089948	16.0355	1367.75	33.7903	-84.467	0.48665288	0.11245269	0.8744411	10.51398655078612	0.4559001	0.54279757	7.0902944E-4	-0.022360906	-0.11786875	0.11786875
13123.0	0.1688	0.83000004	44	"GILMER"	0.7891749	0.81012887	61	37	51	65.325	49.776	54.7	4.575	-0.48614815	38.6	0.5500813	0.57236594	0.5652174	0.5952381	0.117	0.8202458	"G1301230"	13	123	"GILMER COUNTY"	1.0	13.667857	1481.9286	34.6912	-84.4556	0.50697935	0.2258711	0.9399107	9.964582651895938	0.92595196	0.23663372	2.574467E-5	-0.11940612	-0.1797542	0.1797542
13125.0	0.1623	0.778	44	"GLASCOCK"	1.0	0.85146284	53	27	42	56.442	37.975	46.57	3.0250000000000004	-0.39287555	34.7	0.46397224	0.4565715	0.5	0.5	0.117	0.8884892	"G1301250"	13	125	"GLASCOCK COUNTY"	1.0	16.973333	1204.3334	33.2293	-82.6107	0.49287102	0.19086196	0.9944913	9.859222136238113	0.8888529	0.18611379	8.289371E-6	-0.07196969	-0.11151081	0.11151081
13127.0	0.1536	0.881	44	"GLYNN"	0.68318665	0.63057977	59	33	48	67.598	49.289	57.036	4.875	-0.054409023	35.3	0.6547355	0.4095961	0.424	0.38053098	0.488	0.6278493	"G1301270"	13	127	"GLYNN COUNTY"	1.0	19.611874	1266.125	31.2309	-81.5407	0.47174963	0.18542817	0.94256026	10.191182124909785	0.6630836	0.3427358	7.444842E-5	-0.035177864	-0.37215072	0.37215072
13129.0	0.1688	0.727	44	"GORDON"	0.7522257	0.78102624	55	29	44	60.606	40.114	49.684	4.8375	-0.90304846	34.2	0.6193833	0.58024335	0.35064936	0.22727273	0.131	0.80125535	"G1301290"	13	129	"GORDON COUNTY"	1.0	15.23	1416.1	34.5032	-84.8759	0.4942694	0.14294183	0.9032264	9.883029710633732	0.88745373	0.19724631	6.0405484E-5	-0.0856618	-0.19874465	0.19874465
13131.0	0.1784	0.797	44	"GRADY"	0.5318426	0.63048106	59	32	48	66.298	43.792	55.167	4.4125000000000005	-0.976536	34.4	0.61537707	0.67783356	0.33333334	0.516129	0.153	0.6570064	"G1301310"	13	131	"GRADY COUNTY"	0.548251	18.939	1378.55	30.8747	-84.2345	0.49490866	0.16779587	0.94108325	9.698061122027077	0.6327509	0.19895977	2.143951E-5	-0.046580106	0.10875541	-0.10875541
13133.0	0.1503	0.891	44	"GREENE"	0.99869984	0.6092755	57	30	46	67.254	48.231	57.5	4.075	0.53278446	40.3	0.60289073	0.45139378	0.47619048	0.15789473	0.438	0.62019885	"G1301330"	13	133	"GREENE COUNTY"	1.0	16.583845	1238.9231	33.5788	-83.1667	0.49030265	0.2666461	0.95818406	10.246332298662626	0.58184063	0.29246232	1.6134285E-5	-0.13241272	-0.37980115	0.37980115
13135.0	0.1178	0.90999997	44	"GWINNETT"	0.5773661	0.5387257	61	41	55	67.039	55.474	63.754	4.9125	-0.79140395	33.8	0.5362004	0.35578388	0.38547486	0.33984375	0.336	0.44768542	"G1301350"	13	135	"GWINNETT COUNTY"	0.55114	15.672667	1383.5333	33.9617	-84.0236	0.49096474	0.092130184	0.75440186	10.168156850678836	0.5254907	0.43496162	7.5545046E-4	-0.03529331	-0.10345459	0.10345459
13137.0	0.1656	0.838	44	"HABERSHAM"	0.7841129	0.8309542	58	32	47	58.589	38.606	48.21	4.8375	-0.63029677	34.3	0.5919743	0.52481794	0.5294118	0.5	0.172	0.8120421	"G1301370"	13	137	"HABERSHAM COUNTY"	1.0	14.334545	1587.7273	34.631	-83.5311	0.47062895	0.18596281	0.9193623	9.842462850698354	0.88221586	0.23138799	6.047E-5	-0.067025006	-0.18795788	0.18795788
13139.0	0.1488	0.87100005	44	"HALL"	0.75568527	0.77375984	62	37	52	63.121	48.856	55.84	4.875	-0.8528791	38.7	0.5971024	0.46338046	0.54042554	0.495283	0.31	0.7317877	"G1301390"	13	139	"HALL COUNTY"	1.0	15.131333	1483.1333	34.3169	-83.8197	0.499428	0.14212866	0.8417855	10.066923561388053	0.8220356	0.28848132	1.8216649E-4	-0.048941597	-0.26821232	0.26821232
13141.0	0.1623	0.84499997	44	"HANCOCK"	1.0	0.18811154	59	30	48	66.87	42.089	61.632	3.0375	-1.1892258	31.2	0.5805847	0.569627	0.18181819	0.4	0.096	0.23547485	"G1301410"	13	141	"HANCOCK COUNTY"	1.0	16.791874	1211.375	33.2704	-83.0007	0.54439896	0.20402521	0.9763353	9.446281681520253	0.24538317	0.15301391	7.3997926E-6	-0.14998177	-0.7645252	0.7645252
13143.0	0.1649	0.694	44	"HARALSON"	0.7988677	0.8139938	55	31	45	56.713	38.705	46.71	4.75	-0.83026755	37.9	0.53282577	0.47460037	0.4375	0.4090909	0.134	0.84397286	"G1301430"	13	143	"HARALSON COUNTY"	1.0	15.309999	1388.909	33.7942	-85.211	0.48839408	0.16692924	0.9848405	9.926617969924983	0.91783077	0.1924979	3.908435E-5	-0.06598331	-0.15602714	0.15602714
13145.0	0.1556	0.825	44	"HARRIS"	0.99960893	0.7229468	57	31	44	61.698	40.931	49.964	4.125	-0.41972676	35.8	0.49504623	0.19759358	0.42222223	0.3255814	0.205	0.72330624	"G1301450"	13	145	"HARRIS COUNTY"	0.76785266	17.294374	1309.5	32.736	-84.9089	0.49703434	0.1649098	0.9761824	10.37355367982882	0.7944006	0.36236563	2.7083915E-5	-0.060128048	-0.044546425	0.044546425
13147.0	0.1656	0.847	44	"HART"	0.67113626	0.6852066	58	32	47	61.654	41.544	51.346	4.7875	-0.15616097	38.1	0.54036844	0.5209076	0.43589744	0.4473684	0.285	0.72017395	"G1301470"	13	147	"HART COUNTY"	1.0	16.277	1378.2	34.3509	-82.9642	0.4946863	0.21829489	0.9794143	9.946594933570061	0.77135324	0.21472427	4.220988E-5	-0.032338917	-0.27982605	0.27982605
13149.0	0.1696	0.78099996	44	"HEARD"	0.9988545	0.7574305	51	28	48	50.195	34.252	47.47	3.875	-0.7525404	36.0	0.5757232	0.571869	0.625	0.71428573	0.12	0.7980109	"G1301490"	13	149	"HEARD COUNTY"	0.8160377	16.41	1399.2222	33.297	-85.1283	0.49751586	0.16044201	0.9981155	9.870964360830568	0.87193763	0.1665599	1.5226006E-5	-0.0077785254	-0.018026829	0.018026829
13151.0	0.1368	0.85	44	"HENRY"	0.66573083	0.5118738	62	34	48	71.923	49.211	59.616	4.75	-0.7991767	35.3	0.56188315	0.30699316	0.3645084	0.33333334	0.21	0.46295285	"G1301510"	13	151	"HENRY COUNTY"	0.6861152	16.486153	1311.1538	33.453	-84.1542	0.47960722	0.10944234	0.9294539	10.13153904020292	0.5410558	0.34734267	2.5059073E-4	-0.028257124	-0.22316235	0.22316235
13153.0	0.1434	0.889	44	"HOUSTON"	1.0	0.5970442	60	32	47	67.886	49.366	57.216	4.875	-0.8535857	36.7	0.5962123	0.38447678	0.38934427	0.31132075	0.377	0.5897235	"G1301530"	13	153	"HOUSTON COUNTY"	0.6431695	17.903334	1185.8	32.459	-83.6662	0.48680145	0.12282485	0.94124514	10.111030037621687	0.6184917	0.32538515	1.4971741E-4	-0.021095105	-0.053445995	0.053445995
13155.0	0.1747	0.81	44	"IRWIN"	1.0	0.68428147	58	31	46	58.57	36.245	47.82	3.525	-0.0727809	33.0	0.53982013	0.725453	0.33333334	0.0	0.116000004	0.7400545	"G1301550"	13	155	"IRWIN COUNTY"	0.76981664	18.504545	1224.5454	31.6022	-83.2764	0.5160304	0.17654504	0.9933558	9.831669264745656	0.6894115	0.19168839	1.0331858E-5	-0.053948447	-0.029762149	0.029762149
13157.0	0.1575	0.791	44	"JACKSON"	0.79727644	0.8072477	55	31	46	61.994	42.821	50.784	4.8375	-0.6204042	36.3	0.5665427	0.36261842	0.52	0.5	0.257	0.8011769	"G1301570"	13	157	"JACKSON COUNTY"	1.0	16.010769	1395.8462	34.1339	-83.5664	0.4957819	0.1443343	0.96126574	10.04654839537678	0.88714546	0.26003438	6.925817E-5	-0.08156811	-0.1988231	0.1988231
13159.0	0.1588	0.85899997	44	"JASPER"	1.0	0.68579006	57	31	45	60.702	41.588	52.266	4.125	-0.60485876	37.0	0.5576162	0.59748393	0.42307693	0.3478261	0.152	0.7212572	"G1301590"	13	159	"JASPER COUNTY"	1.0	16.696154	1250.0	33.3165	-83.688	0.49226937	0.15849638	0.96937054	9.977016785824244	0.74030924	0.21360914	1.4311892E-5	-0.06401496	-0.2787428	0.2787428
13161.0	0.1864	0.738	44	"JEFF DAVIS"	0.62587625	0.74887556	55	29	44	57.238	35.365	47.099	4.449999999999999	-0.5751811	31.9	0.64563125	0.68261147	0.4	0.44444445	0.091000006	0.80533755	"G1301610"	13	161	"JEFF DAVIS COUNTY"	0.8226358	18.58	1200.3077	31.8056	-82.6368	0.50805163	0.15151717	0.94071066	9.792444253742804	0.77062815	0.17662987	1.7543509E-5	-0.15987147	-0.017298281	0.017298281
13163.0	0.1623	0.694	44	"JEFFERSON"	0.99669296	0.4109345	60	31	48	68.992	46.565	60.64	3.7750000000000004	0.16040063	34.8	0.6003053	0.67540365	0.41935483	0.36666667	0.303	0.43958095	"G1301630"	13	163	"JEFFERSON COUNTY"	1.0	17.369444	1186.6666	33.0549	-82.4182	0.48169628	0.18708469	0.977226	9.60204456483431	0.43385285	0.13542914	1.2140019E-5	-0.12618022	-0.5604191	0.5604191
13165.0	0.1623	0.833	44	"JENKINS"	0.43333334	0.55663717	62	35	52	65.931	43.656	56.228	3.625	-0.7673792	29.5	0.5724409	0.63584614	0.33333334	0.33333334	0.191	0.6200916	"G1301650"	13	165	"JENKINS COUNTY"	0.6561319	18.037691	1178.0769	32.7924	-81.9635	0.4811235	0.18626337	0.97782576	9.817439347910675	0.61610186	0.21550126	9.777097E-6	-0.112286925	-0.036040306	0.036040306
13167.0	0.1728	0.82799995	44	"JOHNSON"	0.9996021	0.6468717	60	33	48	65.592	44.015	55.216	3.225	0.036037143	34.7	0.5975416	0.66736335	0.53333336	0.5	0.109	0.68339664	"G1301670"	13	167	"JOHNSON COUNTY"	1.0	17.713	1166.6	32.7015	-82.6601	0.56071067	0.16314721	0.9875127	9.745546364467552	0.62619287	0.15795553	1.2551074E-5	-0.096052974	-0.31660336	0.31660336
13169.0	0.1478	0.865	44	"JONES"	1.0	0.63973564	58	31	45	64.408	43.777	53.057	4.625	-0.76808584	39.0	0.5528034	0.44121543	0.35	0.1388889	0.22399999	0.66170025	"G1301690"	13	169	"JONES COUNTY"	0.6941931	17.076666	1212.6	33.0251	-83.5605	0.48354933	0.15613383	0.9851996	10.147452819542636	0.73032695	0.26200965	2.8210834E-5	-0.052921608	-0.032492876	0.032492876
13171.0	0.1683	0.87	44	"LAMAR"	1.0	0.64528453	64	38	55	64.961	45.938	54.23	4.7	-0.5956728	34.3	0.60566705	0.60485184	0.42307693	0.28	0.11	0.6818182	"G1301710"	13	171	"LAMAR COUNTY"	0.7029757	16.83	1279.8	33.0765	-84.1395	0.47771403	0.16995807	0.97947925	9.859378912910065	0.65842897	0.22230843	3.8143124E-5	-0.08526529	-0.021157503	0.021157503
13173.0	0.188	0.82799995	44	"LANIER"	1.0	0.61238223	56	30	44	59.819	37.453	49.315	3.9875000000000003	-1.0118666	33.8	0.612852	0.6788693	0.15384616	0.5833333	0.103	0.69104844	"G1301730"	13	173	"LANIER COUNTY"	0.72625697	19.133333	1303.3334	31.0379	-83.0628	0.50038624	0.13084203	0.9843569	9.732699231555847	0.71002316	0.23257892	2.1582895E-5	-0.104073994	-0.035208523	0.035208523
13175.0	0.1728	0.823	44	"LAURENS"	0.5069902	0.6095695	54	27	43	64.358	41.583	54.059	4.7	-0.04734292	34.3	0.6366546	0.53850466	0.35514018	0.5	0.22700001	0.63548386	"G1301750"	13	175	"LAURENS COUNTY"	0.67487925	17.995518	1165.4482	32.4637	-82.9222	0.47659698	0.1750229	0.976826	9.852299515766695	0.6137045	0.2104916	2.2970164E-5	-0.10567946	-0.039395392	0.039395392
13177.0	0.1552	0.93299997	44	"LEE"	0.68260384	0.7568242	58	32	46	63.383	41.428	51.21	4.7875	-1.2916844	37.4	0.5664308	0.34922937	0.34375	0.29032257	0.146	0.75273985	"G1301770"	13	177	"LEE COUNTY"	0.7085173	18.368666	1269.4	31.7795	-84.1411	0.50425273	0.11112654	0.9656657	10.199360984014199	0.7561187	0.3123054	3.1259642E-5	-0.029858075	0.044222534	-0.044222534
13179.0	0.1645	0.89500004	44	"LIBERTY"	0.4636611	0.34415585	61	33	49	73.741	50.295	64.316	5.0	-1.4103949	32.0	0.65814495	0.5149981	0.16666667	0.16901408	0.458	0.37997892	"G1301790"	13	179	"LIBERTY COUNTY"	1.0	19.24941	1235.4706	31.8282	-81.4949	0.50135684	0.07788925	0.9405945	9.918770176067286	0.474453	0.28516743	5.0835628E-5	-0.026595965	-0.6200211	0.6200211
13181.0	0.1623	0.823	44	"LINCOLN"	0.99877524	0.63420695	56	29	44	61.989	40.685	51.549	3.15	0.74406105	38.0	0.511298	0.47418532	0.53333336	0.5	0.177	0.6725987	"G1301810"	13	181	"LINCOLN COUNTY"	1.0	16.637777	1230.4445	33.7936	-82.4512	0.49102563	0.21641025	0.9851282	9.979475898535465	0.65602565	0.1848949	1.431506E-5	-0.112635806	-0.32740128	0.32740128
13183.0	0.1645	0.866	44	"LONG"	0.6787962	0.60652286	65	39	55	68.501	49.144	58.809	3.9125	-1.8428407	31.5	0.539611	0.64588505	0.4	0.6666667	0.059	0.6378431	"G1301830"	13	183	"LONG COUNTY"	1.0	19.208	1227.0667	31.7526	-81.7458	0.49232793	0.08805662	0.93737084	9.809506489065233	0.6387549	0.24176176	1.5400934E-5	-0.019686945	-0.36215693	0.36215693
13185.0	0.1592	0.792	44	"LOWNDES"	0.97900176	0.5449319	59	32	47	67.607	48.302	57.988	4.875	-0.34623924	33.6	0.6326338	0.6175114	0.34810126	0.22222222	0.273	0.5722788	"G1301850"	13	185	"LOWNDES COUNTY"	0.61883295	19.427692	1334.1538	30.8338	-83.2677	0.49040574	0.11588677	0.9561481	9.870602725200351	0.5788917	0.3088387	8.7573564E-5	-0.043469742	-0.04655415	0.04655415
13187.0	0.1469	0.879	44	"LUMPKIN"	0.7770969	0.792939	61	36	50	59.647	40.675	48.211	4.7875	-0.9185939	36.9	0.5856202	0.451655	0.60655737	0.509434	0.083000004	0.774165	"G1301870"	13	187	"LUMPKIN COUNTY"	1.0	13.82	1536.5834	34.5722	-84.0027	0.49223608	0.15635274	0.96119666	9.920000460910341	0.94716626	0.33699536	4.1920426E-5	-0.057662092	-0.22583503	0.22583503
13189.0	0.1623	0.876	44	"MCDUFFIE"	0.9967666	0.57078815	57	29	45	65.741	44.164	55.957	4.7875	-0.1123511	32.2	0.6144191	0.62358147	0.73333335	0.6666667	0.175	0.5861027	"G1301890"	13	189	"MCDUFFIE COUNTY"	1.0	16.758888	1214.8889	33.4828	-82.4814	0.4746093	0.16871493	0.98636556	9.838575628358985	0.5705607	0.21393591	3.2337037E-5	-0.002077952	-0.41389728	0.41389728
13191.0	0.1536	0.89	44	"MCINTOSH"	0.63298225	0.5376124	57	31	46	67.174	45.528	56.331	3.8874999999999997	-0.63241655	36.3	0.61850256	0.5480341	0.53333336	0.46153846	0.352	0.5907166	"G1301910"	13	191	"MCINTOSH COUNTY"	1.0	19.466429	1253.9286	31.4963	-81.4103	0.46394297	0.20406435	0.9779142	10.05560760059696	0.6123342	0.21558112	1.289619E-5	-0.022698037	-0.4092834	0.4092834
13193.0	0.1556	0.873	44	"MACON"	0.27664697	0.32315415	58	30	49	74.683	53.42	65.794	3.7624999999999997	-0.38863587	31.8	0.6258957	0.75213337	0.2	0.0	0.158	0.35922557	"G1301930"	13	193	"MACON COUNTY"	0.29965752	17.914375	1217.375	32.3584	-84.0425	0.5484823	0.15858628	0.9733699	9.51384657977485	0.33972737	0.13281806	1.3715553E-5	-0.024341345	0.059568048	-0.059568048
13195.0	0.1503	0.752	44	"MADISON"	0.732921	0.7603566	56	31	46	61.702	42.833	50.762	4.4875	-0.35966486	39.1	0.5690939	0.59402686	0.47457626	0.39583334	0.218	0.76687783	"G1301950"	13	195	"MADISON COUNTY"	1.0	16.382221	1336.1111	34.1278	-83.209	0.493213	0.17098998	0.966598	9.936003144212808	0.8568332	0.21344694	3.848838E-5	-0.041644245	-0.23312217	0.23312217
13197.0	0.1556	0.796	44	"MARION"	0.44970798	0.5466877	64	38	55	68.655	50.32	59.877	3.1125000000000003	-0.9786558	37.2	0.57641554	0.6164949	0.6666667	0.6363636	0.138	0.60219437	"G1301970"	13	197	"MARION COUNTY"	0.5111398	17.686153	1255.4615	32.3535	-84.5246	0.5056565	0.18603589	0.9381785	9.874058741845316	0.5905611	0.15654632	9.231557E-6	-0.13421395	0.09105456	-0.09105456
13199.0	0.1696	0.805	44	"MERIWETHER"	0.9998493	0.52417964	57	31	48	66.223	44.811	57.553	3.925	-0.44587135	34.6	0.61645913	0.6186564	0.516129	0.44827586	0.23799999	0.56656176	"G1301990"	13	199	"MERIWETHER COUNTY"	0.59694344	16.7765	1324.95	33.0405	-84.6883	0.47018754	0.19100495	0.99300176	9.822331725575118	0.5812261	0.1393643	1.6511041E-5	-0.044350386	-0.03038168	0.03038168
13201.0	0.1784	0.88	44	"MILLER"	0.5479504	0.6864865	56	29	44	59.563	37.474	48.685	3.4000000000000004	0.08973956	35.9	0.6323333	0.5882847			0.168	0.7433176	"G1302010"	13	201	"MILLER COUNTY"	0.63002026	18.848999	1358.2	31.164	-84.7308	0.48146918	0.20674755	0.99252117	9.935034668034257	0.6961941	0.17858014	8.225938E-6	-0.08161843	0.11329734	-0.11329734
13205.0	0.1784	0.844	44	"MITCHELL"	0.39668807	0.50211483	62	34	51	69.246	44.625	59.802	4.25	-0.18654522	32.4	0.6550562	0.7275178	0.3809524	0.2	0.16600001	0.5430203	"G1302050"	13	205	"MITCHELL COUNTY"	0.4523379	18.64	1323.2354	31.2253	-84.1943	0.52220064	0.15723841	0.9770442	9.65162297294974	0.48371089	0.15957104	1.7473512E-5	-0.016568571	0.09068242	-0.09068242
13207.0	0.1478	0.892	44	"MONROE"	1.0	0.68102956	52	28	47	55.681	37.063	50.162	4.7125	-0.6642141	37.2	0.60955685	0.40575138	0.5	0.5769231	0.094	0.69614565	"G1302070"	13	207	"MONROE COUNTY"	0.7388126	17.167143	1242.0	33.0139	-83.9187	0.5005973	0.17276393	0.9849186	10.05173512899633	0.7358892	0.25251982	2.6140991E-5	-0.10177412	-0.04266697	0.04266697
13209.0	0.1864	0.803	44	"MONTGOMERY"	0.586939	0.6946764	54	27	42	62.608	41.497	51.971	3.825	-0.22682203	35.4	0.5923021	0.62122387	0.2	0.11111111	0.19600001	0.7466443	"G1302090"	13	209	"MONTGOMERY COUNTY"	0.78205127	18.417273	1175.6364	32.1734	-82.5348	0.5056667	0.163	0.9622222	9.762960317399152	0.712	0.2161197	1.4507639E-5	-0.02531489	-0.035406947	0.035406947
13211.0	0.1588	0.875	44	"MORGAN"	0.99927795	0.6852775	56	29	44	67.455	48.379	55.6	4.625	0.18583861	39.1	0.55039585	0.3134073	0.6	0.44444445	0.234	0.69224274	"G1302110"	13	211	"MORGAN COUNTY"	1.0	16.545383	1261.0	33.5909	-83.4923	0.4816411	0.18968992	0.98292845	10.127110988687189	0.7376022	0.2822186	1.9859253E-5	-0.10812071	-0.30775726	0.30775726
13213.0	0.1688	0.776	44	"MURRAY"	0.75957626	0.7526968	51	26	42	55.184	36.259	46.92	4.7	-1.7149441	32.3	0.57531726	0.6335044	0.5714286	0.5	0.129	0.830069	"G1302130"	13	213	"MURRAY COUNTY"	1.0	14.521333	1441.0667	34.7884	-84.7481	0.49114573	0.13380353	0.9206921	9.70996348123418	0.9549675	0.13815251	4.4180237E-5	-0.08926162	-0.169931	0.169931
